forecast_date,origin_port,destination_port,cargo_type,bunker_vlsfo_usd_ton,coal_type,import_volume_tons
2023-06-24,RICHARDS_BAY,PARADIP,Thermal Coal,515.4,Thermal Coal,70000.0
2023-06-24,HAY_POINT,DHAMRA,Coking Coal,515.4,Coking Coal,70000.0
2023-06-24,TANJUNG_BARA,PARADIP,Thermal Coal,515.4,Thermal Coal,70000.0
2023-06-24,BALIKPAPAN,KAMARAJAR,Thermal Coal,515.4,Thermal Coal,70000.0
2023-06-24,NEWCASTLE,DHAMRA,Thermal Coal,515.4,Thermal Coal,70000.0
2023-06-25,NEWCASTLE,DHAMRA,Thermal Coal,508.9,Thermal Coal,70000.0
2023-06-25,GLADSTONE,PARADIP,Coking Coal,508.9,Coking Coal,70000.0
2023-06-25,TANJUNG_BARA,DHAMRA,Thermal Coal,508.9,Thermal Coal,70000.0
2023-06-25,MAPUTO,VISAKHAPATNAM,Coking Coal,508.9,Coking Coal,70000.0
2023-06-25,BALIKPAPAN,KAMARAJAR,Thermal Coal,508.9,Thermal Coal,70000.0
2023-06-25,HAY_POINT,VISAKHAPATNAM,Coking Coal,508.9,Coking Coal,70000.0
2023-06-25,RICHARDS_BAY,PARADIP,Thermal Coal,508.9,Thermal Coal,70000.0
2023-06-25,HAY_POINT,PARADIP,Coking Coal,508.9,Coking Coal,70000.0
2023-06-25,TANJUNG_BARA,PARADIP,Thermal Coal,508.9,Thermal Coal,70000.0
2023-06-25,HAY_POINT,DHAMRA,Coking Coal,508.9,Coking Coal,70000.0
2023-06-26,HAY_POINT,DHAMRA,Coking Coal,505.3,Coking Coal,70000.0
2023-06-26,NEWCASTLE,DHAMRA,Thermal Coal,505.3,Thermal Coal,70000.0
2023-06-26,TANJUNG_BARA,DHAMRA,Thermal Coal,505.3,Thermal Coal,70000.0
2023-06-26,RICHARDS_BAY,PARADIP,Thermal Coal,505.3,Thermal Coal,70000.0
2023-06-26,MAPUTO,VISAKHAPATNAM,Coking Coal,505.3,Coking Coal,70000.0
2023-06-26,GLADSTONE,PARADIP,Coking Coal,505.3,Coking Coal,70000.0
2023-06-26,TANJUNG_BARA,PARADIP,Thermal Coal,505.3,Thermal Coal,70000.0
2023-06-26,BALIKPAPAN,KAMARAJAR,Thermal Coal,505.3,Thermal Coal,70000.0
2023-06-26,HAY_POINT,PARADIP,Coking Coal,505.3,Coking Coal,70000.0
2023-06-26,HAY_POINT,VISAKHAPATNAM,Coking Coal,505.3,Coking Coal,70000.0
2023-06-27,HAY_POINT,PARADIP,Coking Coal,505.0,Coking Coal,70000.0
2023-06-27,HAY_POINT,DHAMRA,Coking Coal,505.0,Coking Coal,70000.0
2023-06-27,TANJUNG_BARA,PARADIP,Thermal Coal,505.0,Thermal Coal,70000.0
2023-06-27,HAY_POINT,VISAKHAPATNAM,Coking Coal,505.0,Coking Coal,70000.0
2023-06-27,MAPUTO,VISAKHAPATNAM,Coking Coal,505.0,Coking Coal,70000.0
2023-06-27,NEWCASTLE,DHAMRA,Thermal Coal,505.0,Thermal Coal,70000.0
2023-06-27,BALIKPAPAN,KAMARAJAR,Thermal Coal,505.0,Thermal Coal,70000.0
2023-06-27,GLADSTONE,PARADIP,Coking Coal,505.0,Coking Coal,70000.0
2023-06-27,RICHARDS_BAY,PARADIP,Thermal Coal,505.0,Thermal Coal,70000.0
2023-06-27,TANJUNG_BARA,DHAMRA,Thermal Coal,505.0,Thermal Coal,70000.0
2023-06-28,MAPUTO,VISAKHAPATNAM,Coking Coal,505.2,Coking Coal,70000.0
2023-06-28,RICHARDS_BAY,PARADIP,Thermal Coal,505.2,Thermal Coal,70000.0
2023-06-28,NEWCASTLE,DHAMRA,Thermal Coal,505.2,Thermal Coal,70000.0
2023-06-28,HAY_POINT,VISAKHAPATNAM,Coking Coal,505.2,Coking Coal,70000.0
2023-06-28,TANJUNG_BARA,DHAMRA,Thermal Coal,505.2,Thermal Coal,70000.0
2023-06-28,GLADSTONE,PARADIP,Coking Coal,505.2,Coking Coal,70000.0
2023-06-28,HAY_POINT,PARADIP,Coking Coal,505.2,Coking Coal,70000.0
2023-06-28,BALIKPAPAN,KAMARAJAR,Thermal Coal,505.2,Thermal Coal,70000.0
2023-06-28,HAY_POINT,DHAMRA,Coking Coal,505.2,Coking Coal,70000.0
2023-06-28,TANJUNG_BARA,PARADIP,Thermal Coal,505.2,Thermal Coal,70000.0
2023-06-29,RICHARDS_BAY,PARADIP,Thermal Coal,509.2,Thermal Coal,70000.0
2023-06-29,GLADSTONE,PARADIP,Coking Coal,509.2,Coking Coal,70000.0
2023-06-29,MAPUTO,VISAKHAPATNAM,Coking Coal,509.2,Coking Coal,70000.0
2023-06-29,HAY_POINT,DHAMRA,Coking Coal,509.2,Coking Coal,70000.0
2023-06-29,NEWCASTLE,DHAMRA,Thermal Coal,509.2,Thermal Coal,70000.0
2023-06-29,HAY_POINT,PARADIP,Coking Coal,509.2,Coking Coal,70000.0
2023-06-29,HAY_POINT,VISAKHAPATNAM,Coking Coal,509.2,Coking Coal,70000.0
2023-06-29,BALIKPAPAN,KAMARAJAR,Thermal Coal,509.2,Thermal Coal,70000.0
2023-06-29,TANJUNG_BARA,DHAMRA,Thermal Coal,509.2,Thermal Coal,70000.0
2023-06-29,TANJUNG_BARA,PARADIP,Thermal Coal,509.2,Thermal Coal,70000.0
2023-06-30,HAY_POINT,PARADIP,Coking Coal,504.7,Coking Coal,70000.0
2023-06-30,TANJUNG_BARA,PARADIP,Thermal Coal,504.7,Thermal Coal,70000.0
2023-06-30,BALIKPAPAN,KAMARAJAR,Thermal Coal,504.7,Thermal Coal,70000.0
2023-06-30,HAY_POINT,DHAMRA,Coking Coal,504.7,Coking Coal,70000.0
2023-06-30,HAY_POINT,VISAKHAPATNAM,Coking Coal,504.7,Coking Coal,70000.0
2023-06-30,TANJUNG_BARA,DHAMRA,Thermal Coal,504.7,Thermal Coal,70000.0
2023-06-30,RICHARDS_BAY,PARADIP,Thermal Coal,504.7,Thermal Coal,70000.0
2023-06-30,NEWCASTLE,DHAMRA,Thermal Coal,504.7,Thermal Coal,70000.0
2023-06-30,GLADSTONE,PARADIP,Coking Coal,504.7,Coking Coal,70000.0
2023-06-30,MAPUTO,VISAKHAPATNAM,Coking Coal,504.7,Coking Coal,70000.0
2023-07-01,GLADSTONE,PARADIP,Coking Coal,494.8,Coking Coal,70000.0
2023-07-01,TANJUNG_BARA,DHAMRA,Thermal Coal,494.8,Thermal Coal,70000.0
2023-07-01,NEWCASTLE,DHAMRA,Thermal Coal,494.8,Thermal Coal,70000.0
2023-07-01,TANJUNG_BARA,PARADIP,Thermal Coal,494.8,Thermal Coal,70000.0
2023-07-01,MAPUTO,VISAKHAPATNAM,Coking Coal,494.8,Coking Coal,70000.0
2023-07-01,BALIKPAPAN,KAMARAJAR,Thermal Coal,494.8,Thermal Coal,70000.0
2023-07-01,HAY_POINT,DHAMRA,Coking Coal,494.8,Coking Coal,70000.0
2023-07-01,HAY_POINT,PARADIP,Coking Coal,494.8,Coking Coal,70000.0
2023-07-01,HAY_POINT,VISAKHAPATNAM,Coking Coal,494.8,Coking Coal,70000.0
2023-07-01,RICHARDS_BAY,PARADIP,Thermal Coal,494.8,Thermal Coal,70000.0
2023-07-02,MAPUTO,VISAKHAPATNAM,Coking Coal,494.0,Coking Coal,70000.0
2023-07-02,GLADSTONE,PARADIP,Coking Coal,494.0,Coking Coal,70000.0
2023-07-02,RICHARDS_BAY,PARADIP,Thermal Coal,494.0,Thermal Coal,70000.0
2023-07-02,HAY_POINT,VISAKHAPATNAM,Coking Coal,494.0,Coking Coal,70000.0
2023-07-02,TANJUNG_BARA,DHAMRA,Thermal Coal,494.0,Thermal Coal,70000.0
2023-07-02,TANJUNG_BARA,PARADIP,Thermal Coal,494.0,Thermal Coal,70000.0
2023-07-02,HAY_POINT,PARADIP,Coking Coal,494.0,Coking Coal,70000.0
2023-07-02,HAY_POINT,DHAMRA,Coking Coal,494.0,Coking Coal,70000.0
2023-07-02,BALIKPAPAN,KAMARAJAR,Thermal Coal,494.0,Thermal Coal,70000.0
2023-07-02,NEWCASTLE,DHAMRA,Thermal Coal,494.0,Thermal Coal,70000.0
2023-07-03,TANJUNG_BARA,PARADIP,Thermal Coal,494.3,Thermal Coal,70000.0
2023-07-03,NEWCASTLE,DHAMRA,Thermal Coal,494.3,Thermal Coal,70000.0
2023-07-03,HAY_POINT,DHAMRA,Coking Coal,494.3,Coking Coal,70000.0
2023-07-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,494.3,Thermal Coal,70000.0
2023-07-03,MAPUTO,VISAKHAPATNAM,Coking Coal,494.3,Coking Coal,70000.0
2023-07-03,HAY_POINT,PARADIP,Coking Coal,494.3,Coking Coal,70000.0
2023-07-03,GLADSTONE,PARADIP,Coking Coal,494.3,Coking Coal,70000.0
2023-07-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,494.3,Coking Coal,70000.0
2023-07-03,TANJUNG_BARA,DHAMRA,Thermal Coal,494.3,Thermal Coal,70000.0
2023-07-03,RICHARDS_BAY,PARADIP,Thermal Coal,494.3,Thermal Coal,70000.0
2023-07-04,MAPUTO,VISAKHAPATNAM,Coking Coal,495.4,Coking Coal,70000.0
2023-07-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,495.4,Coking Coal,70000.0
2023-07-04,NEWCASTLE,DHAMRA,Thermal Coal,495.4,Thermal Coal,70000.0
2023-07-04,TANJUNG_BARA,DHAMRA,Thermal Coal,495.4,Thermal Coal,70000.0
2023-07-04,GLADSTONE,PARADIP,Coking Coal,495.4,Coking Coal,70000.0
2023-07-04,HAY_POINT,PARADIP,Coking Coal,495.4,Coking Coal,70000.0
2023-07-04,TANJUNG_BARA,PARADIP,Thermal Coal,495.4,Thermal Coal,70000.0
2023-07-04,RICHARDS_BAY,PARADIP,Thermal Coal,495.4,Thermal Coal,70000.0
2023-07-04,HAY_POINT,DHAMRA,Coking Coal,495.4,Coking Coal,70000.0
2023-07-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,495.4,Thermal Coal,70000.0
2023-07-05,HAY_POINT,PARADIP,Coking Coal,493.4,Coking Coal,70000.0
2023-07-05,RICHARDS_BAY,PARADIP,Thermal Coal,493.4,Thermal Coal,70000.0
2023-07-05,BALIKPAPAN,KAMARAJAR,Thermal Coal,493.4,Thermal Coal,70000.0
2023-07-05,HAY_POINT,DHAMRA,Coking Coal,493.4,Coking Coal,70000.0
2023-07-05,GLADSTONE,PARADIP,Coking Coal,493.4,Coking Coal,70000.0
2023-07-05,TANJUNG_BARA,DHAMRA,Thermal Coal,493.4,Thermal Coal,70000.0
2023-07-05,TANJUNG_BARA,PARADIP,Thermal Coal,493.4,Thermal Coal,70000.0
2023-07-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,493.4,Coking Coal,70000.0
2023-07-05,MAPUTO,VISAKHAPATNAM,Coking Coal,493.4,Coking Coal,70000.0
2023-07-05,NEWCASTLE,DHAMRA,Thermal Coal,493.4,Thermal Coal,70000.0
2023-07-06,HAY_POINT,PARADIP,Coking Coal,491.7,Coking Coal,70000.0
2023-07-06,HAY_POINT,VISAKHAPATNAM,Coking Coal,491.7,Coking Coal,70000.0
2023-07-06,TANJUNG_BARA,DHAMRA,Thermal Coal,491.7,Thermal Coal,70000.0
2023-07-06,RICHARDS_BAY,PARADIP,Thermal Coal,491.7,Thermal Coal,70000.0
2023-07-06,MAPUTO,VISAKHAPATNAM,Coking Coal,491.7,Coking Coal,70000.0
2023-07-06,HAY_POINT,DHAMRA,Coking Coal,491.7,Coking Coal,70000.0
2023-07-06,BALIKPAPAN,KAMARAJAR,Thermal Coal,491.7,Thermal Coal,70000.0
2023-07-06,NEWCASTLE,DHAMRA,Thermal Coal,491.7,Thermal Coal,70000.0
2023-07-06,TANJUNG_BARA,PARADIP,Thermal Coal,491.7,Thermal Coal,70000.0
2023-07-06,GLADSTONE,PARADIP,Coking Coal,491.7,Coking Coal,70000.0
2023-07-07,BALIKPAPAN,KAMARAJAR,Thermal Coal,495.2,Thermal Coal,70000.0
2023-07-07,HAY_POINT,DHAMRA,Coking Coal,495.2,Coking Coal,70000.0
2023-07-07,MAPUTO,VISAKHAPATNAM,Coking Coal,495.2,Coking Coal,70000.0
2023-07-07,HAY_POINT,PARADIP,Coking Coal,495.2,Coking Coal,70000.0
2023-07-07,GLADSTONE,PARADIP,Coking Coal,495.2,Coking Coal,70000.0
2023-07-07,TANJUNG_BARA,DHAMRA,Thermal Coal,495.2,Thermal Coal,70000.0
2023-07-07,HAY_POINT,VISAKHAPATNAM,Coking Coal,495.2,Coking Coal,70000.0
2023-07-07,TANJUNG_BARA,PARADIP,Thermal Coal,495.2,Thermal Coal,70000.0
2023-07-07,NEWCASTLE,DHAMRA,Thermal Coal,495.2,Thermal Coal,70000.0
2023-07-07,RICHARDS_BAY,PARADIP,Thermal Coal,495.2,Thermal Coal,70000.0
2023-07-08,HAY_POINT,DHAMRA,Coking Coal,493.6,Coking Coal,70000.0
2023-07-08,HAY_POINT,PARADIP,Coking Coal,493.6,Coking Coal,70000.0
2023-07-08,TANJUNG_BARA,DHAMRA,Thermal Coal,493.6,Thermal Coal,70000.0
2023-07-08,TANJUNG_BARA,PARADIP,Thermal Coal,493.6,Thermal Coal,70000.0
2023-07-08,HAY_POINT,VISAKHAPATNAM,Coking Coal,493.6,Coking Coal,70000.0
2023-07-08,BALIKPAPAN,KAMARAJAR,Thermal Coal,493.6,Thermal Coal,70000.0
2023-07-08,MAPUTO,VISAKHAPATNAM,Coking Coal,493.6,Coking Coal,70000.0
2023-07-08,RICHARDS_BAY,PARADIP,Thermal Coal,493.6,Thermal Coal,70000.0
2023-07-08,NEWCASTLE,DHAMRA,Thermal Coal,493.6,Thermal Coal,70000.0
2023-07-08,GLADSTONE,PARADIP,Coking Coal,493.6,Coking Coal,70000.0
2023-07-09,HAY_POINT,VISAKHAPATNAM,Coking Coal,486.1,Coking Coal,70000.0
2023-07-09,TANJUNG_BARA,PARADIP,Thermal Coal,486.1,Thermal Coal,70000.0
2023-07-09,GLADSTONE,PARADIP,Coking Coal,486.1,Coking Coal,70000.0
2023-07-09,MAPUTO,VISAKHAPATNAM,Coking Coal,486.1,Coking Coal,70000.0
2023-07-09,NEWCASTLE,DHAMRA,Thermal Coal,486.1,Thermal Coal,70000.0
2023-07-09,HAY_POINT,DHAMRA,Coking Coal,486.1,Coking Coal,70000.0
2023-07-09,TANJUNG_BARA,DHAMRA,Thermal Coal,486.1,Thermal Coal,70000.0
2023-07-09,HAY_POINT,PARADIP,Coking Coal,486.1,Coking Coal,70000.0
2023-07-09,BALIKPAPAN,KAMARAJAR,Thermal Coal,486.1,Thermal Coal,70000.0
2023-07-09,RICHARDS_BAY,PARADIP,Thermal Coal,486.1,Thermal Coal,70000.0
2023-07-10,MAPUTO,VISAKHAPATNAM,Coking Coal,492.8,Coking Coal,70000.0
2023-07-10,NEWCASTLE,DHAMRA,Thermal Coal,492.8,Thermal Coal,70000.0
2023-07-10,TANJUNG_BARA,PARADIP,Thermal Coal,492.8,Thermal Coal,70000.0
2023-07-10,HAY_POINT,PARADIP,Coking Coal,492.8,Coking Coal,70000.0
2023-07-10,HAY_POINT,VISAKHAPATNAM,Coking Coal,492.8,Coking Coal,70000.0
2023-07-10,RICHARDS_BAY,PARADIP,Thermal Coal,492.8,Thermal Coal,70000.0
2023-07-10,GLADSTONE,PARADIP,Coking Coal,492.8,Coking Coal,70000.0
2023-07-10,BALIKPAPAN,KAMARAJAR,Thermal Coal,492.8,Thermal Coal,70000.0
2023-07-10,TANJUNG_BARA,DHAMRA,Thermal Coal,492.8,Thermal Coal,70000.0
2023-07-10,HAY_POINT,DHAMRA,Coking Coal,492.8,Coking Coal,70000.0
2023-07-11,HAY_POINT,PARADIP,Coking Coal,496.1,Coking Coal,70000.0
2023-07-11,BALIKPAPAN,KAMARAJAR,Thermal Coal,496.1,Thermal Coal,70000.0
2023-07-11,HAY_POINT,DHAMRA,Coking Coal,496.1,Coking Coal,70000.0
2023-07-11,GLADSTONE,PARADIP,Coking Coal,496.1,Coking Coal,70000.0
2023-07-11,NEWCASTLE,DHAMRA,Thermal Coal,496.1,Thermal Coal,70000.0
2023-07-11,TANJUNG_BARA,PARADIP,Thermal Coal,496.1,Thermal Coal,70000.0
2023-07-11,RICHARDS_BAY,PARADIP,Thermal Coal,496.1,Thermal Coal,70000.0
2023-07-11,MAPUTO,VISAKHAPATNAM,Coking Coal,496.1,Coking Coal,70000.0
2023-07-11,HAY_POINT,VISAKHAPATNAM,Coking Coal,496.1,Coking Coal,70000.0
2023-07-11,TANJUNG_BARA,DHAMRA,Thermal Coal,496.1,Thermal Coal,70000.0
2023-07-12,RICHARDS_BAY,PARADIP,Thermal Coal,499.2,Thermal Coal,70000.0
2023-07-12,TANJUNG_BARA,DHAMRA,Thermal Coal,499.2,Thermal Coal,70000.0
2023-07-12,MAPUTO,VISAKHAPATNAM,Coking Coal,499.2,Coking Coal,70000.0
2023-07-12,TANJUNG_BARA,PARADIP,Thermal Coal,499.2,Thermal Coal,70000.0
2023-07-12,HAY_POINT,VISAKHAPATNAM,Coking Coal,499.2,Coking Coal,70000.0
2023-07-12,GLADSTONE,PARADIP,Coking Coal,499.2,Coking Coal,70000.0
2023-07-12,BALIKPAPAN,KAMARAJAR,Thermal Coal,499.2,Thermal Coal,70000.0
2023-07-12,NEWCASTLE,DHAMRA,Thermal Coal,499.2,Thermal Coal,70000.0
2023-07-12,HAY_POINT,DHAMRA,Coking Coal,499.2,Coking Coal,70000.0
2023-07-12,HAY_POINT,PARADIP,Coking Coal,499.2,Coking Coal,70000.0
2023-07-13,BALIKPAPAN,KAMARAJAR,Thermal Coal,500.6,Thermal Coal,70000.0
2023-07-13,HAY_POINT,DHAMRA,Coking Coal,500.6,Coking Coal,70000.0
2023-07-13,GLADSTONE,PARADIP,Coking Coal,500.6,Coking Coal,70000.0
2023-07-13,TANJUNG_BARA,DHAMRA,Thermal Coal,500.6,Thermal Coal,70000.0
2023-07-13,TANJUNG_BARA,PARADIP,Thermal Coal,500.6,Thermal Coal,70000.0
2023-07-13,NEWCASTLE,DHAMRA,Thermal Coal,500.6,Thermal Coal,70000.0
2023-07-13,HAY_POINT,VISAKHAPATNAM,Coking Coal,500.6,Coking Coal,70000.0
2023-07-13,RICHARDS_BAY,PARADIP,Thermal Coal,500.6,Thermal Coal,70000.0
2023-07-13,HAY_POINT,PARADIP,Coking Coal,500.6,Coking Coal,70000.0
2023-07-13,MAPUTO,VISAKHAPATNAM,Coking Coal,500.6,Coking Coal,70000.0
2023-07-14,HAY_POINT,PARADIP,Coking Coal,509.6,Coking Coal,70000.0
2023-07-14,HAY_POINT,VISAKHAPATNAM,Coking Coal,509.6,Coking Coal,70000.0
2023-07-14,MAPUTO,VISAKHAPATNAM,Coking Coal,509.6,Coking Coal,70000.0
2023-07-14,HAY_POINT,DHAMRA,Coking Coal,509.6,Coking Coal,70000.0
2023-07-14,BALIKPAPAN,KAMARAJAR,Thermal Coal,509.6,Thermal Coal,70000.0
2023-07-14,GLADSTONE,PARADIP,Coking Coal,509.6,Coking Coal,70000.0
2023-07-14,RICHARDS_BAY,PARADIP,Thermal Coal,509.6,Thermal Coal,70000.0
2023-07-14,NEWCASTLE,DHAMRA,Thermal Coal,509.6,Thermal Coal,70000.0
2023-07-14,TANJUNG_BARA,PARADIP,Thermal Coal,509.6,Thermal Coal,70000.0
2023-07-14,TANJUNG_BARA,DHAMRA,Thermal Coal,509.6,Thermal Coal,70000.0
2023-07-15,BALIKPAPAN,KAMARAJAR,Thermal Coal,507.8,Thermal Coal,70000.0
2023-07-15,RICHARDS_BAY,PARADIP,Thermal Coal,507.8,Thermal Coal,70000.0
2023-07-15,TANJUNG_BARA,PARADIP,Thermal Coal,507.8,Thermal Coal,70000.0
2023-07-15,HAY_POINT,DHAMRA,Coking Coal,507.8,Coking Coal,70000.0
2023-07-15,NEWCASTLE,DHAMRA,Thermal Coal,507.8,Thermal Coal,70000.0
2023-07-15,HAY_POINT,VISAKHAPATNAM,Coking Coal,507.8,Coking Coal,70000.0
2023-07-15,MAPUTO,VISAKHAPATNAM,Coking Coal,507.8,Coking Coal,70000.0
2023-07-15,TANJUNG_BARA,DHAMRA,Thermal Coal,507.8,Thermal Coal,70000.0
2023-07-15,GLADSTONE,PARADIP,Coking Coal,507.8,Coking Coal,70000.0
2023-07-15,HAY_POINT,PARADIP,Coking Coal,507.8,Coking Coal,70000.0
2023-07-16,TANJUNG_BARA,PARADIP,Thermal Coal,504.4,Thermal Coal,70000.0
2023-07-16,TANJUNG_BARA,DHAMRA,Thermal Coal,504.4,Thermal Coal,70000.0
2023-07-16,RICHARDS_BAY,PARADIP,Thermal Coal,504.4,Thermal Coal,70000.0
2023-07-16,BALIKPAPAN,KAMARAJAR,Thermal Coal,504.4,Thermal Coal,70000.0
2023-07-16,GLADSTONE,PARADIP,Coking Coal,504.4,Coking Coal,70000.0
2023-07-16,HAY_POINT,PARADIP,Coking Coal,504.4,Coking Coal,70000.0
2023-07-16,HAY_POINT,VISAKHAPATNAM,Coking Coal,504.4,Coking Coal,70000.0
2023-07-16,HAY_POINT,DHAMRA,Coking Coal,504.4,Coking Coal,70000.0
2023-07-16,NEWCASTLE,DHAMRA,Thermal Coal,504.4,Thermal Coal,70000.0
2023-07-16,MAPUTO,VISAKHAPATNAM,Coking Coal,504.4,Coking Coal,70000.0
2023-07-17,TANJUNG_BARA,PARADIP,Thermal Coal,506.3,Thermal Coal,70000.0
2023-07-17,HAY_POINT,VISAKHAPATNAM,Coking Coal,506.3,Coking Coal,70000.0
2023-07-17,HAY_POINT,PARADIP,Coking Coal,506.3,Coking Coal,70000.0
2023-07-17,BALIKPAPAN,KAMARAJAR,Thermal Coal,506.3,Thermal Coal,70000.0
2023-07-17,MAPUTO,VISAKHAPATNAM,Coking Coal,506.3,Coking Coal,70000.0
2023-07-17,RICHARDS_BAY,PARADIP,Thermal Coal,506.3,Thermal Coal,70000.0
2023-07-17,TANJUNG_BARA,DHAMRA,Thermal Coal,506.3,Thermal Coal,70000.0
2023-07-17,HAY_POINT,DHAMRA,Coking Coal,506.3,Coking Coal,70000.0
2023-07-17,GLADSTONE,PARADIP,Coking Coal,506.3,Coking Coal,70000.0
2023-07-17,NEWCASTLE,DHAMRA,Thermal Coal,506.3,Thermal Coal,70000.0
2023-07-18,NEWCASTLE,DHAMRA,Thermal Coal,504.3,Thermal Coal,70000.0
2023-07-18,HAY_POINT,DHAMRA,Coking Coal,504.3,Coking Coal,70000.0
2023-07-18,HAY_POINT,PARADIP,Coking Coal,504.3,Coking Coal,70000.0
2023-07-18,TANJUNG_BARA,DHAMRA,Thermal Coal,504.3,Thermal Coal,70000.0
2023-07-18,MAPUTO,VISAKHAPATNAM,Coking Coal,504.3,Coking Coal,70000.0
2023-07-18,GLADSTONE,PARADIP,Coking Coal,504.3,Coking Coal,70000.0
2023-07-18,HAY_POINT,VISAKHAPATNAM,Coking Coal,504.3,Coking Coal,70000.0
2023-07-18,TANJUNG_BARA,PARADIP,Thermal Coal,504.3,Thermal Coal,70000.0
2023-07-18,BALIKPAPAN,KAMARAJAR,Thermal Coal,504.3,Thermal Coal,70000.0
2023-07-18,RICHARDS_BAY,PARADIP,Thermal Coal,504.3,Thermal Coal,70000.0
2023-07-19,RICHARDS_BAY,PARADIP,Thermal Coal,502.5,Thermal Coal,70000.0
2023-07-19,MAPUTO,VISAKHAPATNAM,Coking Coal,502.5,Coking Coal,70000.0
2023-07-19,GLADSTONE,PARADIP,Coking Coal,502.5,Coking Coal,70000.0
2023-07-19,HAY_POINT,VISAKHAPATNAM,Coking Coal,502.5,Coking Coal,70000.0
2023-07-19,HAY_POINT,DHAMRA,Coking Coal,502.5,Coking Coal,70000.0
2023-07-19,NEWCASTLE,DHAMRA,Thermal Coal,502.5,Thermal Coal,70000.0
2023-07-19,TANJUNG_BARA,DHAMRA,Thermal Coal,502.5,Thermal Coal,70000.0
2023-07-19,BALIKPAPAN,KAMARAJAR,Thermal Coal,502.5,Thermal Coal,70000.0
2023-07-19,TANJUNG_BARA,PARADIP,Thermal Coal,502.5,Thermal Coal,70000.0
2023-07-19,HAY_POINT,PARADIP,Coking Coal,502.5,Coking Coal,70000.0
